Ruta,Repartidor,Vehículo,Clientes
DR0017,850018,11572423,BAR BY DUMAS MOLLET
DR0045,850000,11576173,BAR CAFETERIA EL TAST
DR0045,850000,11576173,DISTRIDAM
DR0045,850000,11576173,JOAQUIN QUINTANILLA CARICOL
DR0045,850000,11576173,JUAN JAVIER PONCE
DA0216,855203,11576311,Cafeteria Nova & Gent
DR0051,855190,11578091,BAR LA TORTUGA
DR0051,855190,11578091,PALACIO DE ORIENTE
DR0051,855190,11578091,EL RETORN
DR0040,850084,11578090,SUSHI YE
DR0040,850084,11578090,SARABÀ
DR0040,850084,11578090,PIZZERIA TOSCANA
DR0040,850084,11578090,MGA GP VIC
DR0040,850084,11578090,LA TAGLIATELLA POLIGON
DR0040,850084,11578090,BK VIC
DR0040,850084,11578090,BAR REST EL TAST
DR0040,850084,11578090,LA DISCO VIG
DR0040,850084,11578090,BAR CAMP DE TIR
DR0040,850084,11578090,CLUB POCKET BIKE
DR0040,850084,11578090,CINEMES SUCRE
DR0016,850001,11578089,BAR RESTAURANTE MERLY´S
DR0016,850001,11578089,TAVERNA TATXIN TATXIN
DR0016,850001,11578089,RESTAURANTE MINT
DR0016,850001,11578089,LA BAGUETINA
DR0016,850001,11578089,GRANJA LA NOU
DR0016,850001,11578089,DONNER POMPEU FABRA
DR0016,850001,11578089,CAN BIN RESTAURANTE
DR0016,850001,11578089,BAR EL VERMUTILLO
DR0016,850001,11578089,BAR EL RECONET
DR0016,850001,11578089,BAR MORANA
DR0016,850001,11578089,FRANKFURT LA PLAÇA
DR0016,850001,11578089,FLECA P.BRETCHA (CAN BASSA)
DR0016,850001,11578089,BAR TRIANA
DR0016,850001,11578089,BAR COPACABANA
DR0016,850001,11578089,TEATRE AUDITORI DE GRANOLLERS-BAR
DR0016,850001,11578089,RESTAURANTE ANATOLIA
DR0016,850001,11578089,FORN DE PA MARGARIDA
DR0016,850001,11578089,BAR YUMEI II
DR0016,850001,11578089,BAR CAFETERIA KALESSY
DR0016,850001,11578089,BAR  EL NOU TUNEL
DR0016,850001,11578089,EL TIRO DE GRANOLLERS
DR0010,850010,11578088,Centre Vallès
DR0010,850010,11578088,BAR EL TUBO
DR0010,850010,11578088,LA TASKA DE CARMEN
DR0010,850010,11578088,RESTAURANT 'LES ARCADES'
DR0010,850010,11578088,LAPONIA CAFE
DR0010,850010,11578088,GARDEN PIZZA (GRANOLLERS)
DR0010,850010,11578088,FLECA P.BRETCHA (C/ GIRONA)
DR0010,850010,11578088,ESPORTS CLUB GRANOLLERS
DR0010,850010,11578088,BAR RESTAURANTE LE VIS#N
DR0010,850010,11578088,BAR CAN MONIC
DR0010,850010,11578088,"BAR ""LA OCA"""
DR0010,850010,11578088,ALORA
DR0010,850010,11578088,RESTAURANTE GRAN MURALLA
DR0010,850010,11578088,LES GARGOLES DEL NORD
DR0010,850010,11578088,GIOVANNI
DR0010,850010,11578088,DÉJÀ VU
DR0010,850010,11578088,SALTING GRANOLLERS
DR0010,850010,11578088,RESTAURANTE SANT SADURNI
DR0011,850009,11578087,TABATA
DR0011,850009,11578087,RESTAURANTE EL SPOT
DR0011,850009,11578087,PECADOS
DR0011,850009,11578087,IBERICUS GRANOLLERS
DR0011,850009,11578087,HOLLY'S
DR0011,850009,11578087,Granollers Indian Restaurante
DR0011,850009,11578087,FRANKFURT LEO BOECK GRANOLLERS
DR0011,850009,11578087,FLECA P.BRETCHA (PL. MALUQUER)
DR0011,850009,11578087,EMPANADA CLUB
DR0011,850009,11578087,EL MIRALLET
DR0011,850009,11578087,EL MENÚ
DR0011,850009,11578087,EL GLAM MOMENTS
DR0011,850009,11578087,BAR LA VERMUTERIA
DR0011,850009,11578087,BAR CAPARROS
DR0011,850009,11578087,ATARASII
DR0011,850009,11578087,XAVISAN
DR0017,850018,11578086,BAR CUBO VENTALLO
DR0017,850018,11578086,BAR LA MARTINA
DR0017,850018,11578086,BAR CHAMPANILLO
DR0001,850012,11578103,PARAISO BAR
DR0001,850012,11578103,GRANJA ESTEL
DR0001,850012,11578103,LA PERA BAR
DR0001,850012,11578103,BAR PHILADELPHIA
DR0001,850012,11578103,CAL JORDI BAR
DR0001,850012,11578103,BAR DE L?ILLA
DR0001,850012,11578103,RTE JAPONES YOI AJI
DR0001,850012,11578103,PRATS PA (ILLA)
DR0001,850012,11578103,Pool
DR0001,850012,11578103,PALENTINO BAR
DR0001,850012,11578103,NOU CUSTOM BAR CAFETERÍA
DR0001,850012,11578103,MANJARI
DR0001,850012,11578103,ICE CUSTOM
DR0001,850012,11578103,GIN BAR
DR0006,850006,11578102,ESTUDIANTIL BAR
DR0006,850006,11578102,BAR RESTAURANTE NEORIS
DR0006,850006,11578102,LA PRUNA
DR0006,850006,11578102,LA BODEGUETA DE MOLLET
DR0006,850006,11578102,JULIS BAR
DR0006,850006,11578102,EL REFUGIO
DR0006,850006,11578102,Confidencial
DR0006,850006,11578102,CAFÉ PLAÇA
DR0006,850006,11578102,BAR PRUNERES
DR0006,850006,11578102,BAR BRANNINGAM
DR0006,850006,11578102,TALLERS CAN MULA
DR0006,850006,11578102,RSTE. YOLANDA
DR0006,850006,11578102,PUNT DE TROBADA
DR0006,850006,11578102,LA TAVERNA DE CAN PANTIQUET
DR0006,850006,11578102,ESPAI BAR
DR0006,850006,11578102,CHUS RESTAURANT
DR0006,850006,11578102,BAR MEJIAS
DR0006,850006,11578102,BAR CASA PEDRO
DR0032,850014,11578101,FLECA BRETCHA (LLIÇA DE MUNT)
DR0032,850014,11578101,BAR PARC DEL TENES
DR0032,850014,11578101,MAISON DU GRAIN (LLISA AMUNT)
DR0032,850014,11578101,FRANKFURT LA CANYA
DR0032,850014,11578101,CLUB CAL ARTIGUES
DR0032,850014,11578101,BAR LA CANYA - 3
DR0032,850014,11578101,BAR CAFETERIA LLIÇÀ D’AMUNT
DR0032,850014,11578101,BAR ALIANÇA
DR0032,850014,11578101,Asso. Gent Gran Llissa de Munt
DR0032,850014,11578101,FRANFURT 151
DR0032,850014,11578101,RESTAURANTE MERITXELL
DR0032,850014,11578101,CHACHI'S BAR
DR0032,850014,11578101,La Sala
DR0023,850013,11578100,LA TAVERNA DEL ULTIMO HEAVY
DR0023,850013,11578100,Restaurante Adela de Lliçà d'Amunt
DR0023,850013,11578100,CULTURAL CAN ROVIRA
DR0023,850013,11578100,Casal de la Gent Gran de Palaudàrie
DR0023,850013,11578100,BAR ROMERO
DR0023,850013,11578100,BAR LA TAHONA
DR0023,850013,11578100,THE JOSE'S BAR PARETS
DR0023,850013,11578100,BAR CERVECERIA JORDI
DR0023,850013,11578100,BAR AVENIDA PARETS
DR0023,850013,11578100,DAHLIA PASTISSERIA
DR0023,850013,11578100,RESTAURANT BRUNCH
DR0023,850013,11578100,BAR KEBAR
DR0023,850013,11578100,PIZZERIA MAYOR
DR0023,850013,11578100,HOSTAL SERRA
DR0023,850013,11578100,PISCINAS LES CREMADES
DA0216,855203,11578126,DOLC I SALAT MATARO
DA0216,855203,11578126,BAR PETIT
DA0216,855203,11578126,Dolç i Salat Cuba
DA0216,855203,11578126,BAR CASAL CAMPRODON
DR0051,855190,11578141,Vacanal Jubany - Hamburgueseria
DR0051,855190,11578141,"MINI BRINDIS, BAR"
DR0051,855190,11578141,LA CIUTAT DELS SANTS
DR0051,855190,11578141,El Celler d'en Miquel
DR0051,855190,11578141,EL 33
DR0051,855190,11578141,COFFEE & BAKERY CAN PAU
DR0051,855190,11578141,CITY ARMS
DR0051,855190,11578141,CARBO
DR0051,855190,11578141,CAFE SAMSARA
DR0051,855190,11578141,CAFE PASTISSERIA BRUGUER
DR0051,855190,11578141,"CAF# DE LES LLETRES, S.C.P"
DR0051,855190,11578141,BAR ATLANTIDA
DR0051,855190,11578141,Hotel Solana Del Ter
DR0051,855190,11578141,B-VIKY
DR0052,855184,11578130,Comercial  Bebidas Burj SL
DR0050,855189,11578204,EL SERRADET BAR
DR0050,855189,11578204,CABANYA MIR
DR0050,855189,11578204,PISCINES SANT QUIRZE
DR0050,855189,11578204,FORN CAN COMA
DR0050,855189,11578204,ELS FOGONS DE LA NEUS
DR0050,855189,11578204,CLUB DARDS BESORA
DR0050,855189,11578204,BAR SNACK
DR0050,855189,11578204,CARNS I EMBOTITS EMPAR
DR0050,855189,11578204,RESTAURANT DORCA
DR0050,855189,11578204,BAR NOU
DR0050,855189,11578204,L'OLLA ROSTIDORIA
DR0050,855189,11578204,FERRO
DR0050,855189,11578204,ENGRUNA POUSA
DR0050,855189,11578204,L'AURO
DR0038,850011,11578203,CAN MARIO
DR0038,850011,11578203,REST.CAL BATLLE
DR0038,850011,11578203,MANLLEUET Cerveseria Restaurant
DR0038,850011,11578203,E.S MANLLEU
DR0038,850011,11578203,CAFE ANTIC
DR0038,850011,11578203,BON PROFIT
DR0038,850011,11578203,BAR TAPES I TAPETES
DR0038,850011,11578203,BAR REST. MANLLEU
DR0038,850011,11578203,BAR QUINTO I TAPA
DR0038,850011,11578203,BAR PIRRI
DR0038,850011,11578203,BAR BUS STOP
DR0038,850011,11578203,BAR ARAMAN
DR0038,850011,11578203,RESTAURANT EL SANTUARI
DR0038,850011,11578203,EL REBOST DE L'ISABEL
DR0038,850011,11578203,BAR REST.EL CENACHERO
DR0038,850011,11578203,BAR LA PUÇA
DR0052,855184,11578202,HOSPITAL DE VIC CUINA
DR0052,855184,11578202,JAUME COSTA
DR0052,855184,11578202,CELLER CALLDETENES
DR0031,850021,11578201,VALLES DONER KEBAB
DR0031,850021,11578201,PASTELERIA CAFETERIA ELENA
DR0031,850021,11578201,ARTICAT(FANTASIAS Y SONRISAS)
DR0031,850021,11578201,SANLUQUEÑOS BAR
DR0031,850021,11578201,MERCAT DEL CARME BAR
DR0031,850021,11578201,HERMANOS PADILLA
DR0031,850021,11578201,BAR LOS HERMANOS.
DR0031,850021,11578201,COME BIEN RESTAURANTE
DR0031,850021,11578201,BRASERIA LA TEJA
DR0031,850021,11578201,BAR PICASSO
DR0031,850021,11578201,' EL NOU' TOÓ RICO
DR0031,850021,11578201,LOS CUESTAS
DR0031,850021,11578201,LA ROSA BAR
DR0031,850021,11578201,CAL TETE SANT FOST
DR0031,850021,11578201,412 COFFEE BEER
DR0045,850000,11578309,CASA FONDA EUROPA
DR0045,850000,11578309,VENDES MAGATZEM
DR0045,850000,11578309,SANTOS QUILES HORTAL
DR0045,850000,11578309,CRISTIAN LORENTE AINAUD
DR0045,850000,11578309,BAR STACJA PL
DR0045,850000,11581962,FOOD TRUCK
DR0052,855184,11582885,EL SERRAT DEL FIGAR#
DR0052,855184,11582884,JAUME COSTA
DR0040,850084,11582887,RESTAURANT LA FERRERIA
DR0040,850084,11582887,INDIA ''ESCLAT''
DR0040,850084,11582887,MASIA LA ROCA
DR0040,850084,11582887,RESTAURANT CAL XORIGUER
DR0040,850084,11582887,FUTBOL STA. EULALIA
DR0040,850084,11582887,"BAR CAN TON, S.C.P"
DR0040,850084,11582887,Els Angelets de Sobrevia
DR0040,850084,11582887,BAR ELS ESTUDIS
DR0050,855189,11583079,EL CASTELL DE BESORA
DR0050,855189,11583079,RESTAURANT LA BISAURA
DR0050,855189,11583079,CAFE LA PLAÇA
DR0050,855189,11583079,EL BARETU
DR0050,855189,11583079,CASANOVA DEL CASTELL
DR0050,855189,11583079,SUPERMERCAT ROVIRA
DR0050,855189,11583079,RESTAURANT CAL PAGES
DR0050,855189,11583079,PADEL INDOOR TORELLO
DR0050,855189,11583079,MARINA BAR
DR0050,855189,11583079,EL GAT BAR
DR0050,855189,11583079,EL BISTROT DEL FIRAL
DR0050,855189,11583079,BAR TSE-TSE
DR0050,855189,11583079,BAR RACO JUVENIL
DR0050,855189,11583079,BAR CASAL ST. VICEN#
DR0050,855189,11583079,BAR CAMP FUTBOL ST PERE TORELLO
DR0016,850001,11583078,GRANA BAR BY DUMAS
DR0016,850001,11583078,BAR XEICA
DR0016,850001,11583078,BAR RESTAURANTE MERLY´S
DR0016,850001,11583078,BAR RESTAURANTE CAL DAVID
DR0016,850001,11583078,BAR RESTAURANT CAN CHEN
DR0016,850001,11583078,BAR LAS TAPAS
DR0016,850001,11583078,BAR LA PRADERA
DR0016,850001,11583078,INDOORWALL GRANOLLERS
DR0016,850001,11583078,FORN LA CARMEN
DR0016,850001,11583078,EL RACO DE LA VIKI
DR0016,850001,11583078,CAFETERIA LA CANTONADA
DR0016,850001,11583078,BAR LA CANTINA
DR0016,850001,11583078,GRANBARA
DR0010,850010,11583077,BAR PAREDES 4
DR0010,850010,11583077,RSTE. MESON BELLAVISTA
DR0010,850010,11583077,Casal Avis Extremadura
DR0010,850010,11583077,BAR MIRADOR
DR0010,850010,11583077,BAR LA TACITA DE PLATA
DR0010,850010,11583077,FLECA P.BRETCHA (BELLAVISTA)
DR0010,850010,11583077,BAR LA CAVERNA
DR0010,850010,11583077,EL BAR DE LA ISA
DR0010,850010,11583077,CARNICERIA RODRIGUEZ
DR0010,850010,11583077,CAFETERIA DEGUSTACION LA CANTONADA
DR0010,850010,11583077,BAR LA PLAÇA LES FRANQUESES
DR0010,850010,11583077,BAR EPORA 2
DR0010,850010,11583077,BAR CAN MOI
DR0010,850010,11583077,BAR MERINO
DR0051,855190,11586601,TASTIC BAR
DR0051,855190,11586601,INDOORWALL VIC
DR0051,855190,11586601,HAPPYLANDIAPARK
DR0051,855190,11586601,BOTING JUMPING PARK
DR0051,855190,11586601,BAR UE VIC
DR0051,855190,11586601,AURIAL PADEL
DR0051,855190,11586601,VERNISSAGE
DR0051,855190,11586601,THE NEW ORLEANS
DR0051,855190,11586601,VIC POOL
DR0051,855190,11586601,ROCK HOUSE
DR0051,855190,11586601,BAR AUDITORI TEATRE CALLDETENES
DR0051,855190,11583099,CAN BERNAT
DR0051,855190,11583099,RACO DE L'IBERIC**
DR0051,855190,11583099,LA MANDUCA
DR0051,855190,11583099,L'INDIÀ CAFETERIA
DR0051,855190,11583099,GRANJA XOCOLATERIA''LA CLAU
DR0051,855190,11583099,DIVICNUS GASTROBAR
DR0051,855190,11583099,CAL GAT CAFETERIA RESTAURANT
DR0051,855190,11583099,CAFETERIA SANT JORDI
DR0051,855190,11583099,CAFE VIC
DR0051,855190,11583099,BAR LA TORTUGA
DR0051,855190,11583099,BAR FUSINA
DR0051,855190,11583099,BAR BIG BAO
DR0051,855190,11583099,RUKU RESTAURANT
DR0038,850011,11583098,CAFETERIA CIRCUIT D'OSONA
DR0038,850011,11583098,IL PICCOLO BIONDO
DR0038,850011,11583098,PUB XAUXA
DR0038,850011,11583098,CAFETERIA DULCE DALIA
DR0038,850011,11583098,BAR VILAMIROSA
DR0038,850011,11583098,BAR NOU
DR0038,850011,11583098,BAR MERCAT
DR0038,850011,11583098,BAR LOS CAZADORES MANLLEU
DR0038,850011,11583098,BAR LES VOLTES
DR0038,850011,11583098,BAR LA PARADA
DR0038,850011,11583098,BAR KOALA
DR0038,850011,11583098,BAR KANGMIYU
DR0038,850011,11583098,ESPURNA DEL TER
DR0023,850013,11583097,BAR LA ESQUINITA
DR0023,850013,11583097,OH LA LA
DR0023,850013,11583097,RIEGOS IBERIA REGABER
DR0023,850013,11583097,LLEVANTPARK SL
DR0023,850013,11583097,CLUB PETANCA PARETS
DR0023,850013,11583097,BAR LA CANTONADA
DR0023,850013,11583097,RSTE. LA GRUILLA
DR0023,850013,11583097,REST. EL PASO
DR0023,850013,11583097,CLUB CAL ARTIGUES
DR0023,850013,11583097,BAR CAFETERIA EL TAST
DR0023,850013,11583097,EL GRILLAT
DR0023,850013,11583097,GRANJA BAR EL MASET
DR0023,850013,11583097,BAR NADAL
DR0023,850013,11583097,GRANJA D'EN PEP
DA0216,855203,11583138,Bar Gat Negre
DA0216,855203,11583138,HOSTAL CAL XIC
DA0216,855203,11583138,ELS PAGESOS
DR0011,850009,11583201,FLECA BRETCHA (HOSPITAL)
DR0011,850009,11583201,Bar Restaurante L'Arpa
DR0011,850009,11583201,Bar Els 4 Vents
DR0011,850009,11583201,BAR ALASKA
DR0011,850009,11583201,RESTAURANTE XAP
DR0011,850009,11583201,HOTEL CIUTAT DE GRANOLLERS
DR0011,850009,11583201,RESTAURANTE RAMASSA
DR0011,850009,11583201,CLUB PADEL MONTMELO
DR0011,850009,11583201,BAR MARIA
DR0011,850009,11583201,CAFETERIA GRANJA LA CREPE
DR0017,850018,11583190,BAR BISHOP
DR0017,850018,11583190,LA BODEGUETA DE MOLLET
DR0017,850018,11583190,FUSSION
DR0017,850018,11583190,FRANKFURT MOLLET SL
DR0017,850018,11583190,RTE CHINO TA HAO MEN
DR0017,850018,11583190,LA BELLA CALABRIA - PIZZERIA RESTAU
DR0017,850018,11583189,EL GARBI BAR
DR0017,850018,11583189,BAR KARAI
DR0017,850018,11583189,XURRERIA
DR0017,850018,11583189,VENECIA BAR
DR0017,850018,11583189,OH PALADAR
DR0017,850018,11583189,EL RACO DEL MERCAT
DR0017,850018,11583189,BAR POR EJEMPLO
DR0017,850018,11583189,BAR GRANADA
DR0017,850018,11583189,U.D. MOLLETENSE
DR0006,850006,11583188,BAR LOS CAZADORES
DR0006,850006,11583188,BAR LA BONA SORT ( CAN BORELL )
DR0006,850006,11583188,TREBOL CERVECERIA
DR0006,850006,11583188,SOL Y LUNA
DR0006,850006,11583188,RIVOLI CERVECERIA
DR0006,850006,11583188,NOVA PALMERA
DR0006,850006,11583188,NOU CAPRICCIO
DR0006,850006,11583188,Molletveer
DR0006,850006,11583188,Kisema
DR0006,850006,11583188,HOMER BAR GRANJA
DR0006,850006,11583188,GRAN EMPERADOR RESTAURANTE CHINO
DR0006,850006,11583188,FORN DE PA EMY
DR0006,850006,11583188,EXTREMEÑOS BAR
DR0006,850006,11583188,EL RINCON DEL SOCIO
DR0006,850006,11583188,CAFETERIA TAHOMA
DR0006,850006,11583188,CACHITO PAN
DR0006,850006,11583188,Bar restaurante Nacha
DR0006,850006,11583188,Bar la Cantonada
DR0006,850006,11583188,BAR ESPERANZA
DR0006,850006,11583188,Bar El Parque
DR0006,850006,11583188,BAR DE TAPES
DR0001,850012,11583187,BAR CORALEX
DR0001,850012,11583187,PETIT CAFE
DR0001,850012,11583187,LA PINYA BAR
DR0001,850012,11583187,BRACAFE
DR0001,850012,11583187,LA GRANJA
DR0001,850012,11583187,BAR FRAYMAN
DR0001,850012,11583187,ALHAMBRA 57
DR0001,850012,11583187,RACO DEL SEMI CACHOPO
DR0001,850012,11583187,HOLA K TAL
DR0001,850012,11583187,EUREST COLECTIVIDADES (MERCK)
DR0001,850012,11583187,BOCA JUNIOR
DR0001,850012,11583187,Bar 4 Puertas
DR0031,850021,11583203,WOOD & COFFEE
DR0031,850021,11583203,JJ BAR
DR0031,850021,11583203,EL MORDISKITO MONTORNES
DR0031,850021,11583203,CAFETERIA CAL ELVIRA
DR0031,850021,11583203,BAR LA CUCA
DR0031,850021,11583203,RTE. CA LA POLI
DR0031,850021,11583203,GRANJA SANTIAGO
DR0031,850021,11583203,CAN SALA
DR0031,850021,11583203,BAR MAJOR 47
DR0031,850021,11583203,BAR 28
DR0031,850021,11583203,RESTAURANTE INJA
DR0031,850021,11583203,LA BONA TECA
DR0031,850021,11583203,BAR CULIBLANCO - CAMPO FUTBOL ATLET
DR0031,850021,11583203,CELLER DE CAN RODA
DR0031,850021,11583203,BAR PLAZA PUEBLO
DR0045,850000,11583888,GUERMAN KAZANNIKOV KAZANNIKOV
DR0045,850000,11586128,RSTE. MESON BELLAVISTA
DR0045,850000,11586128,IVAN QUESADA MARTINEZ
DR0045,850000,11586128,DDI PROVEA SL (BARCELONA)
DR0051,855190,11586601,PADEL OSONA VIC
DR0051,855190,11587988,SNACK (VIC)
DR0051,855190,11587988,RESTAURANT CASA MEXICO
DR0051,855190,11587988,LE PETIT KOALA
DR0051,855190,11587988,LA TAVERNA D'EN NORTON
DR0051,855190,11587988,INSOLIT
DR0051,855190,11587988,EL CALIU RESTAURANT (VIC)
DR0051,855190,11587988,CELLER DE VIC
DR0051,855190,11587988,CASINO DE VIC
DR0051,855190,11587988,CASA TEVA
DR0051,855190,11587988,CA LA MEI
DR0051,855190,11587988,CA LA LAURA PLAÇA
DR0051,855190,11587988,BAR RESTAURANT GIRASOL
DR0051,855190,11587988,BAR LA TORTUGA
DR0051,855190,11587988,BAR CA LA LAURA
DR0051,855190,11587988,BAR ATLANTIDA
DR0051,855190,11587988,ANATOLIA KEBAB
DR0051,855190,11587988,RESTAURANT NOU PAMPLONA HIGIENE
DR0051,855190,11587988,RESTAURANT NOU PAMPLONA
DR0051,855190,11587988,BAR RTE.ZEFIR BEGUDES
DR0050,855189,11587987,CLUB BASQUET VIC
DR0050,855189,11587987,GUSTUM AREAS 2 (GIRONA-LLEIDA)
DR0050,855189,11587987,GUSTUM AREAS 1 (LLEIDA-GIRONA)
DR0050,855189,11587987,SAZON DE LOS APOLOS
DR0050,855189,11587987,CAL OCELLAIRES
DR0050,855189,11587987,BAR TAVERNA D'PAS
DR0050,855189,11587987,BAR PRIEGO
DR0050,855189,11587987,BAR LA TASCA
DR0050,855189,11587987,BAR CAFETERIA VIC
DR0050,855189,11587987,ALOE
DR0050,855189,11587987,SAKURA II
DR0050,855189,11587987,PLANES BONES
DR0050,855189,11587987,LA CAFE
DR0050,855189,11587987,EL MOLI
DR0050,855189,11587987,BAR TENNIS VIC
DR0050,855189,11587987,B&B
DR0050,855189,11587987,BAR ÑAM LLODO
DR0040,850084,11587985,PUNTO
DR0040,850084,11587985,BAR GARCIA
DR0040,850084,11587985,RSTE. PEIX D'OR
DR0040,850084,11587985,Restaurant Fussimanya
DR0040,850084,11587985,CAN JANOT RESTAURANT
DR0040,850084,11587985,Restaurant El Roquet
DR0040,850084,11587985,PARADOR VIC - SAU
DR0040,850084,11587985,FONDA URGELL
DR0040,850084,11587985,E.S. RODA ( BOTIGA )
DR0040,850084,11587985,CAFETERIA PIZZERIA EL PONT
DR0040,850084,11587985,BAR SANT SEBASTIA
DR0040,850084,11587985,BAR RESTAURANT THIANA
DR0040,850084,11587985,BAR LA MOSSEGADA
DR0040,850084,11587985,BAR ESTACIO SERVEI FEIXES AULET ROD
DR0040,850084,11587985,"AGROBOTIGA RODA, SL"
DR0038,850011,11587989,PENYA ELS BARTOMEUS
DR0038,850011,11587984,LA PIZZETA
DR0038,850011,11587984,LA NOVA LLIMA
DR0038,850011,11587984,EL RECO D'EN PERE
DR0038,850011,11587984,MAS L' ALBAREDA
DR0038,850011,11587984,BAR NURIA ST.JULIA VILATORTA
DR0038,850011,11587984,BAR EL TUPÍ
DR0038,850011,11587984,LA COCA DE FOLGUEROLES
DR0038,850011,11587984,L'ESPAI RESTAURANT
DR0038,850011,11587984,BAR KARNAK
DR0038,850011,11587984,SUKIPA
DR0038,850011,11587984,RESTAURANT EL ROSER
DR0038,850011,11587984,BAR DE LA BENZINERA HIGIENE
DR0038,850011,11587984,BAR DE LA BENZINERA
DR0038,850011,11587984,Restaurant L'Arumí
DR0038,850011,11587989,PEÑA PERE ANTON
DR0016,850001,11588007,BAR RESTAURANTE MERLY´S
DR0016,850001,11588007,BAR RESTAURANT PAVEPIC
DR0016,850001,11588007,LA BAGUETINA
DR0016,850001,11588007,KARMA´S
DR0016,850001,11588007,CASA CHUECOS
DR0016,850001,11588007,CAL JOAN
DR0016,850001,11588007,BAR ZHOU
DR0016,850001,11588007,BAR RESTAURANT TROYA
DR0016,850001,11588007,BAR EL RECONET
DR0016,850001,11588007,NUNA´S
DR0016,850001,11588007,EL RACO DE LES MORERES
DR0016,850001,11588007,CAFETERIA FORN LA FLAIRE
DR0016,850001,11588007,BAR NEVADA II
DR0016,850001,11588007,BAR LONDEN 2
DR0016,850001,11588007,BAR LA RAMBLA
DR0016,850001,11588007,INDOORWALL GRANOLLERS
DR0016,850001,11588007,FORN LA CARMEN
DR0016,850001,11588007,EL SAZON DE ROSARIO
DR0016,850001,11588007,BAR XARANA GRANOLLERS
DR0016,850001,11588007,BAR MILANA BRASERIA
DR0016,850001,11588007,RTE AYOPAYA
DR0016,850001,11588007,CAN SANO
DR0016,850001,11588007,CAFE LEO
DR0016,850001,11588007,EL TIRO DE GRANOLLERS
DR0016,850001,11588007,JAVIS 3
DR0016,850001,11588007,Dania’s Bistro & Grill | Granollers
DR0016,850001,11588007,BK GRANOLLERS
DR0016,850001,11588007,PAPUA COLL DE LA MANYA
DR0016,850001,11588007,PADEL INDOOR GRANOLLERS
DR0010,850010,11588006,PUB EVENING
DR0010,850010,11588006,COFFEE YAGUNA
DR0010,850010,11588006,CAFETERIA JALEY
DR0010,850010,11588006,BONA TAPA
DR0010,850010,11588006,BAR SAN ANTONIO
DR0010,850010,11588006,BAR RESTAURANTE A PICOS
DR0010,850010,11588006,BAR JUAQUIN
DR0010,850010,11588006,BAR INDELALBA
DR0010,850010,11588006,BAR CAFETERIA LOS DOS 961
DR0010,850010,11588006,LA PLANCHA ÑAM ÑAM
DR0010,850010,11588006,FRANKFURT JAVIS II
DR0010,850010,11588006,FORNO DI CAFFE VIVALDI
DR0010,850010,11588006,CELLER DEL FERRER
DR0010,850010,11588006,CASA TOI
DR0010,850010,11588006,BAR?JOAN?PRIM
DR0010,850010,11588006,RESTAURANTE GRAN MURALLA
DR0011,850009,11588005,TRES TASSES
DR0011,850009,11588005,TABATA
DR0011,850009,11588005,PURE COFFEE
DR0011,850009,11588005,PITAPES RESTAURANT GRANOLLES
DR0011,850009,11588005,PECADOS
DR0011,850009,11588005,PA TONET
DR0011,850009,11588005,NOU PATUFET
DR0011,850009,11588005,LA GRANJA ( DEGUSTACIO )
DR0011,850009,11588005,LA CAMPERIA
DR0011,850009,11588005,GRANJA GROC
DR0011,850009,11588005,FRUTOS SECOS LA CLOSCA
DR0011,850009,11588005,CASA FONDA EUROPA
DR0011,850009,11588005,CAL JIJONERO
DR0011,850009,11588005,CAFE SANT ROC
DR0011,850009,11588005,CAFE DE LA CORONA
DR0011,850009,11588005,MUSIC CLUB RADIKAL
DR0006,850006,11588010,CASA MAURA
DR0006,850006,11588010,CAFETERIA ESCLAT
DR0006,850006,11588010,BAR ESPERANZA
DR0006,850006,11588010,BAR CA LA XIANG
DR0006,850006,11588010,BAR NIKOL
DR0006,850006,11588010,PA I CAFETERIA DE L'AVIA
DR0006,850006,11588010,HALCON BAR
DR0006,850006,11588010,GRACIELA PANADERIA-CAFETERIA
DR0006,850006,11588010,CUENCA BAR
DR0006,850006,11588010,RSTE. L'OLIVE
DR0006,850006,11588010,LA FLOR MARISQUERIA
DR0006,850006,11588010,EL RECO DEL PLA
DR0006,850006,11588010,EL LORO CHARLY RESTAURANT
DR0006,850006,11588010,CRISTINA BAR
DR0006,850006,11588010,CLUB DE FUTBOL MARTORELLES
DR0006,850006,11588010,CAL TETE SANT FOST
DR0006,850006,11588010,CAFETERIA ANGELA
DR0006,850006,11588010,BRUNCH 4.12 MUSIC
DR0006,850006,11588010,412 COFFEE BEER
DR0006,850006,11588010,LA GIRALDA
DR0001,850012,11588009,CAN LITU'S
DR0001,850012,11588009,RSTE. EL JARDI
DR0001,850012,11588009,RESTAURANTE SIBLINGS
DR0001,850012,11588009,FRANKFURT LASA
DR0001,850012,11588009,BAR STARS
DR0001,850012,11588009,BAR RESTAURANT LA PLAÇA
DR0001,850012,11588009,PISCINAS LLIÇA DE MUNT
DR0001,850012,11588009,BAR ZONA ZERO
DR0001,850012,11588009,BAR CAFETERIA EL TAST
DR0001,850012,11588009,TRIVI´S BAR
DR0001,850012,11588009,MESON 20 P KA
DR0001,850012,11588009,BAR TOLIN
DR0023,850013,11588008,COREFO (BAR)
DR0023,850013,11588008,VERMUTERIA Y TAPERIA CAMACHO
DR0023,850013,11588008,THE JOSE'S BAR PARETS
DR0023,850013,11588008,PASTISSERIA JOAN
